ridge_rev,elastic_rev,rf_rev,lgbm_rev,baseline_rev,Date,Actual_Revenue,Actual_COGS,Meta_Revenue,Meta_COGS
0.0,0.0,0.0,0.0,3287070.203097883,2013-02-14,3286622.13,2725794.93,2459949.891078046,-2730037.2354414403
0.0,0.0,0.0,0.0,3040151.7896856866,2013-02-15,2860640.37,2293142.09,2202060.0051948978,-2943148.488602991
0.0,0.0,0.0,0.0,3308816.0614432073,2013-02-16,3339909.75,2755975.45,2482661.9960588315,-2737740.106155946
0.0,0.0,0.0,0.0,3241044.5599632375,2013-02-17,3433567.61,2907659.44,2411879.1632142733,-2798149.5553881293
0.0,0.0,0.0,0.0,3351944.623061014,2013-02-18,4473211.04,3823113.82,2527706.9146625856,-2685263.6055071484
0.0,0.0,0.0,0.0,3437968.847288734,2013-02-19,4318301.23,3421155.04,2617553.504322299,-2676367.279256558
0.0,0.0,0.0,0.0,3729607.4777010726,2013-02-20,3392471.04,2787089.48,2922150.687160186,-2457536.7193392455
0.0,0.0,0.0,0.0,3523784.618464144,2013-02-21,3412803.18,2676550.95,2707182.3786114603,-2595408.76722021
0.0,0.0,0.0,0.0,3765511.9943741863,2013-02-22,3535377.38,2908690.59,2959650.570540943,-2430002.320721023
0.0,0.0,0.0,0.0,4285772.505260273,2013-02-23,4286140.45,3439856.85,3503028.1256119097,-2104518.2429327318
0.0,0.0,0.0,0.0,4413920.282031204,2013-02-24,5419232.89,4431878.1,3636869.968635845,-2007201.56728369
0.0,0.0,0.0,0.0,6111661.203955796,2013-02-25,9128225.25,7430696.94,5410047.620977985,-861890.137969607
0.0,0.0,0.0,0.0,6011160.198864739,2013-02-26,6762535.71,5653323.87,5305080.995055246,-962795.7262351564
0.0,0.0,0.0,0.0,5430480.048673026,2013-02-27,5716765.68,4880975.48,4698599.138971225,-1310997.6194634666
0.0,0.0,0.0,0.0,4549858.552046296,2013-02-28,4367566.41,3573846.75,3778848.4645158667,-1925719.1286778515
0.0,0.0,0.0,0.0,3281499.387444616,2013-03-01,2693901.21,2256905.73,2454131.5440651854,-2723920.159847093
0.0,0.0,0.0,0.0,2190467.451250406,2013-03-02,279813.94,236576.31,1314621.138049846,-3467408.719396033
0.0,0.0,0.0,0.0,1748193.3246410105,2013-03-03,1959484.08,1505793.8,852695.1825725529,-3767154.8236190504
0.0,0.0,0.0,0.0,2313485.0999806426,2013-03-04,1412869.43,1130489.5,1443104.9030078426,-3416283.9619998666
0.0,0.0,0.0,0.0,2795242.2152092406,2013-03-05,2440470.72,1954056.55,1946268.2181806797,-3087643.8090132345
0.0,0.0,0.0,0.0,3245619.0996959372,2013-03-06,3247761.18,2622451.1,2416656.966187049,-2799539.0685952795
0.0,0.0,0.0,0.0,3271655.927095919,2013-03-07,4017685.67,3191424.08,2443850.7033982603,-2772660.4948625625
0.0,0.0,0.0,0.0,3518370.363286327,2013-03-08,3622255.55,2838056.23,2701527.5486186133,-2619266.1969663296
0.0,0.0,0.0,0.0,3758700.5678345966,2013-03-09,3263371.09,2560913.71,2952536.487841635,-2451539.888888629
0.0,0.0,0.0,0.0,4139331.8756444575,2013-03-10,3510986.19,2877727.07,3350080.6125512505,-2209471.7481554835
0.0,0.0,0.0,0.0,4377730.3092950685,2013-03-11,3242639.13,2568418.97,3599071.945353329,-2074104.587621613
0.0,0.0,0.0,0.0,4330220.185525089,2013-03-12,3660190.99,2853606.73,3549450.776044742,-2068429.7814441184
0.0,0.0,0.0,0.0,4267792.499657652,2013-03-13,4335373.37,3463021.54,3484249.2037447197,-2120062.6486774366
0.0,0.0,0.0,0.0,4866658.300214195,2013-03-14,6692797.3,5359353.2,4109724.76399396,-1742525.2060037223
0.0,0.0,0.0,0.0,4885537.03897919,2013-03-15,5330057.69,4206775.58,4129442.352967751,-1727240.502851318
0.0,0.0,0.0,0.0,4824128.185275113,2013-03-16,3591734.21,2762570.88,4065304.883205534,-1751163.360904627
0.0,0.0,0.0,0.0,5663550.261119496,2013-03-17,4401297.64,3565497.63,4942025.498552768,-1199041.8014727156
0.0,0.0,0.0,0.0,5437396.761884438,2013-03-18,4567013.37,3743618.37,4705823.186607558,-1269533.2693019323
0.0,0.0,0.0,0.0,5095991.5429436155,2013-03-19,4645433.62,3929520.42,4349248.10686419,-1421131.9123931467
0.0,0.0,0.0,0.0,5066906.930860489,2013-03-20,4992105.19,4308112.41,4318871.160943385,-1400904.322086426
0.0,0.0,0.0,0.0,5026682.895352143,2013-03-21,7355693.45,6496769.78,4276859.826982276,-1306722.1388106658
0.0,0.0,0.0,0.0,5007132.769134153,2013-03-22,6603332.26,6021167.98,4256441.018398154,-1202589.2791039487
0.0,0.0,0.0,0.0,5244013.396301198,2013-03-23,6009508.61,5393148.03,4503847.103119985,-1020475.836210514
0.0,0.0,0.0,0.0,5510008.119819973,2013-03-24,5088153.2,4610104.28,4781660.928123237,-831942.1558305877
0.0,0.0,0.0,0.0,5516542.915539198,2013-03-25,4694308.82,4169990.65,4788486.088300689,-846077.2465526685
0.0,0.0,0.0,0.0,5635610.187561016,2013-03-26,5731432.22,5192620.7,4912843.947116445,-743708.9455777057
0.0,0.0,0.0,0.0,6003502.922579346,2013-03-27,6872130.59,6081507.57,5297083.478466157,-473183.7682811497
0.0,0.0,0.0,0.0,5902995.270241455,2013-03-28,8099154.93,7239463.63,5192109.909935517,-569328.965346518
0.0,0.0,0.0,0.0,6324739.210863033,2013-03-29,8381683.44,7644413.84,5632593.449481199,-226268.64869261254
0.0,0.0,0.0,0.0,12352167.412748624,2013-03-30,11636994.38,10600188.31,11927841.947446667,4299481.740255705
0.0,0.0,0.0,0.0,11256220.100386031,2013-03-31,9455023.8,8513517.85,10783197.75743515,3461817.6971841883
0.0,0.0,0.0,0.0,10504756.154470764,2013-04-01,10313848.23,9188774.52,9998343.56782931,2942479.5347816683
0.0,0.0,0.0,0.0,9854233.513541676,2013-04-02,8250013.05,7374699.1,9318915.868148003,2434532.4841397945
0.0,0.0,0.0,0.0,8604122.471802685,2013-04-03,8740749.51,7769943.74,8013257.900237993,1458978.2451690445
0.0,0.0,0.0,0.0,3094416.9594051586,2013-04-04,4270660.8,3779960.51,2258736.3714204594,-2633064.5615748037
0.0,0.0,0.0,0.0,3342682.385814712,2013-04-05,3073716.42,2637291.44,2518033.1229292653,-2428570.592786757
0.0,0.0,0.0,0.0,3706028.217596354,2013-04-06,3663196.56,3221790.63,2897523.715791049,-2163769.397668268
0.0,0.0,0.0,0.0,3786093.2138714753,2013-04-07,2924734.26,2598895.09,2981146.287584254,-2125864.945930517
0.0,0.0,0.0,0.0,4203898.889515631,2013-04-08,4670874.28,4351446.44,3417516.5708864266,-1826093.0545253158
0.0,0.0,0.0,0.0,4388903.468902188,2013-04-09,4293257.18,3845242.09,3610741.568595336,-1683064.8904188261
0.0,0.0,0.0,0.0,4505424.781052986,2013-04-10,6011834.78,5327749.04,3732440.3413934587,-1594355.7055976675
0.0,0.0,0.0,0.0,4800717.764390937,2013-04-11,4244755.76,3794688.65,4040854.2531902744,-1359543.5098224771
0.0,0.0,0.0,0.0,4651871.385032087,2013-04-12,4282161.81,3850989.97,3885394.094279834,-1460458.7883208385
0.0,0.0,0.0,0.0,5193000.239172932,2013-04-13,5214391.75,4691901.42,4450567.248091976,-1063863.5558234472
0.0,0.0,0.0,0.0,5573986.5283010015,2013-04-14,4506492.03,3873550.82,4848482.127215483,-888451.4045985928
0.0,0.0,0.0,0.0,5442490.459838384,2013-04-15,5167610.5,4514315.72,4711143.215867075,-1093851.218928669
0.0,0.0,0.0,0.0,5697202.678703872,2013-04-16,5887221.88,4755791.57,4977173.213988793,-1002592.0203383942
0.0,0.0,0.0,0.0,6129379.864956064,2013-04-17,8104639.53,6617328.78,5428553.585762934,-778396.8274771385
0.0,0.0,0.0,0.0,5923468.105843439,2013-04-18,6536742.64,5253454.75,5213492.4271975495,-1072116.550587193
0.0,0.0,0.0,0.0,5914843.26955189,2013-04-19,5871312.85,4657092.08,5204484.358434062,-1052537.9359477162
0.0,0.0,0.0,0.0,6255501.342449619,2013-04-20,6012115.71,4722140.67,5560279.093750588,-879305.961837742
0.0,0.0,0.0,0.0,6271698.261299076,2013-04-21,6323547.99,5021941.78,5577195.699912202,-830481.7277855696
0.0,0.0,0.0,0.0,6383523.698127515,2013-04-22,7292352.56,5866886.82,5693989.942771592,-745501.6054208209
0.0,0.0,0.0,0.0,6653675.9696905045,2013-04-23,8757473.08,6907927.03,5976146.050619852,-594338.838682686
0.0,0.0,0.0,0.0,6505342.152142909,2013-04-24,9358565.61,7286897.36,5821221.22848396,-662428.8398355199
0.0,0.0,0.0,0.0,7096120.114095702,2013-04-25,9127283.0,7206948.14,6438249.578394616,-306192.5597940283
0.0,0.0,0.0,0.0,6980574.575477111,2013-04-26,6156392.84,4860244.05,6317569.936253422,-347049.34804458637
0.0,0.0,0.0,0.0,8085292.143069951,2013-04-27,6420235.09,5103697.51,7471374.075453171,357749.3941646544
0.0,0.0,0.0,0.0,9167065.936584968,2013-04-28,9099343.31,7234100.22,8601214.96623863,1025451.6875016093
0.0,0.0,0.0,0.0,12267960.688797731,2013-04-29,13160942.22,10423989.71,11839893.616132721,3129578.2156349877
0.0,0.0,0.0,0.0,10473283.650662106,2013-04-30,11190466.86,8842281.65,9965472.627572123,1931533.5638531484
0.0,0.0,0.0,0.0,9842992.217720803,2013-05-01,13051232.31,10395426.51,9307175.0811554,1500020.3694993053
0.0,0.0,0.0,0.0,8207986.211265062,2013-05-02,11179665.29,8989067.99,7599519.882029998,422646.9208858833
0.0,0.0,0.0,0.0,6794798.034522345,2013-05-03,8173550.12,6507576.59,6123538.675949591,-474594.3224080885
0.0,0.0,0.0,0.0,3120859.8238906777,2013-05-04,3225175.57,2586608.79,2286354.1874041143,-2880636.2491260907
0.0,0.0,0.0,0.0,3953440.047883253,2013-05-05,3906711.0,3268319.42,3155928.94283386,-2366134.74831077
0.0,0.0,0.0,0.0,4042190.0157866143,2013-05-06,4311626.38,3384442.35,3248622.390756365,-2295494.169273812
0.0,0.0,0.0,0.0,4463729.878823422,2013-05-07,3763332.37,3079887.85,3688892.78481678,-1996093.8142187763
0.0,0.0,0.0,0.0,4456949.301730491,2013-05-08,5458168.5,4267785.48,3681810.9223159114,-2039829.058004825
0.0,0.0,0.0,0.0,4711804.492187387,2013-05-09,5815611.07,4647084.74,3947990.244770649,-1828796.5516667888
0.0,0.0,0.0,0.0,4939689.214407831,2013-05-10,4248246.45,3392369.6,4186000.7041600673,-1733670.8444645489
0.0,0.0,0.0,0.0,5426022.829437612,2013-05-11,4388803.6,3347274.34,4693943.86946705,-1384489.9835200002
0.0,0.0,0.0,0.0,5754715.615194268,2013-05-12,4298069.68,3423974.02,5037241.656934572,-1168000.4966088529
0.0,0.0,0.0,0.0,5844043.567706886,2013-05-13,4663488.62,3677688.54,5130538.771399656,-1111959.6953398976
0.0,0.0,0.0,0.0,6133524.715307704,2013-05-14,5622176.45,4515976.68,5432882.606711253,-910398.560162562
0.0,0.0,0.0,0.0,6029946.027980314,2013-05-15,6416011.44,5136196.06,5324701.546069999,-987016.754497496
0.0,0.0,0.0,0.0,6107159.545645066,2013-05-16,7727680.05,6101584.58,5405345.937810675,-967011.93447245
0.0,0.0,0.0,0.0,6154349.450420209,2013-05-17,6520355.77,5213542.1,5454632.6596436985,-929823.0452108202
0.0,0.0,0.0,0.0,6155836.073967578,2013-05-18,5126131.05,4165368.61,5456185.33921783,-878903.3026045319
0.0,0.0,0.0,0.0,6261504.268808396,2013-05-19,5417543.03,4323889.4,5566548.7517005,-820021.3874536469
0.0,0.0,0.0,0.0,6313352.863909764,2013-05-20,5837064.06,4872375.63,5620701.166213112,-788929.6762336451
0.0,0.0,0.0,0.0,6262432.0198811535,2013-05-21,5156527.79,4086850.49,5567517.726087526,-847084.6148017771
0.0,0.0,0.0,0.0,6468880.612632701,2013-05-22,6977473.78,5617374.39,5783139.571739656,-710664.0102135427
0.0,0.0,0.0,0.0,6591022.2039095955,2013-05-23,9166919.02,7150676.62,5910708.352863326,-597728.6722546546
0.0,0.0,0.0,0.0,6314759.149098108,2013-05-24,6670030.19,5242528.96,5622169.937706211,-804420.0290471506
0.0,0.0,0.0,0.0,6507161.821607221,2013-05-25,5054594.94,3916382.21,5823121.752402008,-688851.2825179463
0.0,0.0,0.0,0.0,6445369.758143532,2013-05-26,3649585.05,2889501.26,5758584.0454934,-658382.4818355925
0.0,0.0,0.0,0.0,6840518.774392721,2013-05-27,4403026.04,3471897.02,6171290.952601317,-446435.03091455344
0.0,0.0,0.0,0.0,7318613.791843637,2013-05-28,6274027.61,4977411.59,6670629.449831546,-172478.02587579377
0.0,0.0,0.0,0.0,7471653.446453384,2013-05-29,7359639.59,5841803.19,6830469.206281863,-105026.87759241369
0.0,0.0,0.0,0.0,12657059.189842224,2013-05-30,12828293.48,10036927.65,12246281.161901359,3375165.301125872
0.0,0.0,0.0,0.0,12078462.839465821,2013-05-31,13809349.18,11231361.14,11641975.696347099,2974890.1547187874
0.0,0.0,0.0,0.0,11916284.98627698,2013-06-01,13162597.88,10314262.16,11472591.698314417,2853158.1041200384
0.0,0.0,0.0,0.0,10741442.101982865,2013-06-02,12079925.72,9610953.04,10245546.3225795,2092312.5963287577
0.0,0.0,0.0,0.0,9490301.093231801,2013-06-03,9411997.25,7525850.2,8938812.622521624,1262257.9240823342
0.0,0.0,0.0,0.0,4060855.489175112,2013-06-04,5397308.75,4297393.33,3268117.238206558,-2262689.637886173
0.0,0.0,0.0,0.0,4464266.140791394,2013-06-05,6860958.96,5505167.85,3689452.874831181,-2019662.800947126
0.0,0.0,0.0,0.0,4328252.857346786,2013-06-06,5692902.11,4632206.37,3547396.0324053913,-2100338.8579776473
0.0,0.0,0.0,0.0,4474717.170474433,2013-06-07,3843507.28,2986865.05,3700368.281321426,-2006100.2655706988
0.0,0.0,0.0,0.0,5021146.616554954,2013-06-08,3646959.35,2897196.14,4271077.551422126,-1621681.606104448
0.0,0.0,0.0,0.0,4973468.791581558,2013-06-09,3880132.51,3070545.08,4221281.229342978,-1673674.9773774394
0.0,0.0,0.0,0.0,5332035.901097114,2013-06-10,4476887.83,3582347.82,4595780.764134861,-1425285.0745738451
0.0,0.0,0.0,0.0,5232548.315593666,2013-06-11,5003847.86,3903592.44,4491872.587673984,-1523452.6479071206
0.0,0.0,0.0,0.0,5633513.703130448,2013-06-12,7209020.15,5796177.46,4910654.308348387,-1233777.2622615932
0.0,0.0,0.0,0.0,5545115.034925651,2013-06-13,6845836.24,5559998.61,4818327.769632536,-1284616.644868107
0.0,0.0,0.0,0.0,5947952.065912618,2013-06-14,4871516.57,3975403.65,5239064.297601835,-1053053.33443993
0.0,0.0,0.0,0.0,6018891.914513417,2013-06-15,5166292.57,4029821.84,5313156.258616047,-992798.1153679588
0.0,0.0,0.0,0.0,6351250.561129269,2013-06-16,5794009.15,4551326.63,5660282.794314928,-752946.8492436255
0.0,0.0,0.0,0.0,6217319.769220337,2013-06-17,5795298.96,4637293.92,5520400.976007699,-871454.2563699153
0.0,0.0,0.0,0.0,6277538.684514964,2013-06-18,6632615.61,5459331.17,5583295.634120593,-827468.2574546975
0.0,0.0,0.0,0.0,5880271.75498541,2013-06-19,7437341.02,6031157.35,5168376.707234013,-1075266.5028883219
0.0,0.0,0.0,0.0,5637183.89488594,2013-06-20,7078652.68,5515676.8,4914487.579913326,-1271740.9699038751
0.0,0.0,0.0,0.0,5802931.861548506,2013-06-21,5526354.45,4396745.86,5087600.324391465,-1133229.9440137148
0.0,0.0,0.0,0.0,6306940.510321925,2013-06-22,5117274.96,4111300.17,5614003.888710969,-805949.966728304
0.0,0.0,0.0,0.0,6000098.86167537,2013-06-23,5844565.63,4855247.11,5293528.162902872,-902555.4948401977
0.0,0.0,0.0,0.0,6162113.846206078,2013-06-24,5243774.5,4800223.91,5462742.055437631,-562985.8504697382
0.0,0.0,0.0,0.0,5942114.3919069525,2013-06-25,6728887.1,6142934.34,5232967.234760956,-548147.7213184722
0.0,0.0,0.0,0.0,6040583.641245667,2013-06-26,8817278.13,8290194.65,5335811.826721654,-332274.08524012845
0.0,0.0,0.0,0.0,6012414.527802262,2013-06-27,7748199.74,7462815.86,5306391.058335208,-116100.62669109553
0.0,0.0,0.0,0.0,6559766.018345003,2013-06-28,6285354.21,6043485.1,5878063.342647182,305821.0887027439
0.0,0.0,0.0,0.0,9509766.673970072,2013-06-29,9546012.78,9167617.84,8959143.128966529,2675991.1596760163
0.0,0.0,0.0,0.0,7925562.290762335,2013-06-30,7372318.59,7149429.97,7304546.851778369,1397371.575761036
0.0,0.0,0.0,0.0,7329288.406090796,2013-07-01,6359864.53,6248239.94,6681778.375551601,1054486.5333936485
0.0,0.0,0.0,0.0,6727039.661195118,2013-07-02,7209130.33,6927420.38,6052769.554588782,530817.4416194214
0.0,0.0,0.0,0.0,5816959.425952762,2013-07-03,8038680.63,7869401.17,5102251.1838937625,-188767.6102880994
0.0,0.0,0.0,0.0,1760335.8925350022,2013-07-04,2521315.44,2408274.98,865377.2883954279,-3591889.1675039185
0.0,0.0,0.0,0.0,2240051.095451594,2013-07-05,2494107.65,2432073.97,1366407.9617541144,-3158990.6976889735
0.0,0.0,0.0,0.0,2424616.63801608,2013-07-06,2452372.43,2331799.51,1559174.4146571592,-2974768.945161883
0.0,0.0,0.0,0.0,2961619.257227247,2013-07-07,2958215.01,2950992.63,2120037.990093041,-2546548.763031406
0.0,0.0,0.0,0.0,2876612.2924041525,2013-07-08,2571901.18,2450996.77,2031253.8603290766,-2607104.588357193
0.0,0.0,0.0,0.0,3801508.5356774484,2013-07-09,4624825.33,4592718.95,2997246.5675368793,-1892475.5033578947
0.0,0.0,0.0,0.0,3795684.6738588186,2013-07-10,3855254.64,3797797.81,2991163.9306081445,-1954763.7243822678
0.0,0.0,0.0,0.0,4201506.980197204,2013-07-11,5785320.61,5626075.87,3415018.3804410575,-1596457.0974156936
0.0,0.0,0.0,0.0,4177578.906208617,2013-07-12,6053300.71,5886949.95,3390027.096133642,-1612591.2817061949
0.0,0.0,0.0,0.0,3889761.1463674754,2013-07-13,4161301.31,3995435.41,3089420.5588776837,-1865125.5865344908
0.0,0.0,0.0,0.0,3918427.7335960106,2013-07-14,4482102.22,4419156.67,3119360.905597331,-1783111.6793336258
0.0,0.0,0.0,0.0,4290671.973269256,2013-07-15,4387240.36,4219310.04,3508145.294591995,-1466618.5796068455
0.0,0.0,0.0,0.0,4174551.370134443,2013-07-16,4411030.39,4135243.61,3386865.0357514843,-1602087.058273104
0.0,0.0,0.0,0.0,4232949.631402855,2013-07-17,4475453.64,4375610.63,3447858.1416368037,-1559967.274349403
0.0,0.0,0.0,0.0,4472713.590785254,2013-07-18,6265533.39,6163756.55,3698275.675386291,-1340940.758219696
0.0,0.0,0.0,0.0,4475388.241395322,2013-07-19,6310739.5,5960928.51,3701069.17033499,-1544318.2969619231
0.0,0.0,0.0,0.0,4524195.205583238,2013-07-20,4157746.85,3978173.28,3752044.803341803,-1590956.0038054278
0.0,0.0,0.0,0.0,4598849.223714386,2013-07-21,4847680.2,4301699.27,3830015.967786396,-1653236.3324586945
0.0,0.0,0.0,0.0,4781254.017527625,2013-07-22,5926190.4,5032346.99,4020525.662105985,-1619874.5496269572
0.0,0.0,0.0,0.0,5099442.614874341,2013-07-23,4436778.28,3552350.42,4352852.522323087,-1517020.3972211871
0.0,0.0,0.0,0.0,4895748.358139647,2013-07-24,7329505.1,5924978.27,4140107.3977354355,-1671957.6124587539
0.0,0.0,0.0,0.0,4937583.85509317,2013-07-25,6342757.31,4978292.65,4183801.7961649206,-1650164.77425384
0.0,0.0,0.0,0.0,5254651.42566889,2013-07-26,6941436.71,5543496.22,4514957.818362901,-1422703.9364551418
0.0,0.0,0.0,0.0,5039259.235583159,2013-07-27,4353958.13,3499528.32,4289994.979205979,-1576499.4671365474
0.0,0.0,0.0,0.0,5642950.7320351675,2013-07-28,6017516.42,4917333.26,4920510.658361665,-1161049.8438835237
0.0,0.0,0.0,0.0,6290243.571129999,2013-07-29,8158241.16,6599164.67,5596565.0445061205,-715402.9075331185
0.0,0.0,0.0,0.0,6634543.373328053,2013-07-30,7711378.77,7073525.07,5956163.324243248,-128190.21303103492
0.0,0.0,0.0,0.0,8468458.567774555,2013-07-31,10104475.36,10851542.12,7871565.961411738,1506583.7330533508
0.0,0.0,0.0,0.0,9024317.138689082,2013-08-01,10998208.4,12167214.07,8452123.326248735,1021377.1266631968
0.0,0.0,0.0,0.0,7823622.407199227,2013-08-02,7422715.15,9601836.11,7198077.412842097,382719.9700281322
0.0,0.0,0.0,0.0,6921902.119203937,2013-08-03,5599602.67,7786528.35,6256290.451893891,-118093.06368928496
0.0,0.0,0.0,0.0,5626246.499706679,2013-08-04,5021938.29,7089757.76,4903064.196959987,-982970.5130160768
0.0,0.0,0.0,0.0,3018830.6045629787,2013-08-05,2231563.34,3064145.21,2179791.443194179,-2832820.0071793497
0.0,0.0,0.0,0.0,3329821.0603575627,2013-08-06,2493225.51,3592496.3,2504600.322561667,-2555615.7436522855
0.0,0.0,0.0,0.0,3246087.1513598952,2013-08-07,2638845.23,3381813.66,2417145.8150684973,-2672364.551735644
0.0,0.0,0.0,0.0,3142977.6729714554,2013-08-08,3065089.0,4223344.7,2309454.812005571,-2685312.645221493
0.0,0.0,0.0,0.0,3402287.3916254784,2013-08-09,2598855.08,3418548.13,2580286.593353694,-2568822.8655521553
0.0,0.0,0.0,0.0,3412872.0440587196,2013-08-10,1776113.02,2320738.01,2591341.5599331385,-2581725.9502976662
0.0,0.0,0.0,0.0,3689640.1822363776,2013-08-11,2074476.53,2834815.33,2880407.5011255266,-2293801.1102108154
0.0,0.0,0.0,0.0,3837008.101282102,2013-08-12,1933036.01,2566277.36,3034323.5064179115,-2237167.419980965
0.0,0.0,0.0,0.0,3647343.6036389717,2013-08-13,2531884.21,3266499.42,2836231.5335377087,-2365350.0899713063
0.0,0.0,0.0,0.0,3958113.126436799,2013-08-14,2791478.67,3740726.27,3160809.663061416,-2151083.137511115
0.0,0.0,0.0,0.0,4090476.747881792,2013-08-15,3665019.45,4896607.22,3299054.675888974,-2030878.3053457579
0.0,0.0,0.0,0.0,4070869.650928245,2013-08-16,3619170.1,4661015.06,3278576.3651547767,-2065440.3706974615
0.0,0.0,0.0,0.0,4057263.348019638,2013-08-17,3066137.96,4129676.85,3264365.485310289,-2038300.5830459464
0.0,0.0,0.0,0.0,4332678.581455397,2013-08-18,2385617.18,2947242.18,3552018.4073410947,-1919455.5068897111
0.0,0.0,0.0,0.0,4139303.6517784023,2013-08-19,2870843.18,3669528.41,3350051.1345973974,-2008025.9084681552
0.0,0.0,0.0,0.0,4126491.617674628,2013-08-20,2730112.88,3528369.0,3336669.815775144,-1984222.9842024134
0.0,0.0,0.0,0.0,4161583.689230655,2013-08-21,2707776.73,3591906.04,3373321.1541825375,-2022024.5291932607
0.0,0.0,0.0,0.0,4217682.567655527,2013-08-22,3821233.2,5275320.79,3431912.707381171,-1954006.06616589
0.0,0.0,0.0,0.0,3906831.208292847,2013-08-23,3454696.96,4693020.59,3107249.104999935,-2173022.153654664
0.0,0.0,0.0,0.0,3979447.955444666,2013-08-24,2837188.07,4087795.83,3183092.4751941445,-2020017.1637302637
0.0,0.0,0.0,0.0,4302967.277311041,2013-08-25,3018860.44,3945685.24,3520986.923178605,-1922235.9627618957
0.0,0.0,0.0,0.0,4117130.9372696704,2013-08-26,3465971.03,4845153.03,3326893.206699849,-1980171.9286402059
0.0,0.0,0.0,0.0,4238663.038701846,2013-08-27,3008572.56,3950990.04,3453825.4161546463,-2003687.933150154
0.0,0.0,0.0,0.0,8972390.269064594,2013-08-28,3749158.5,4845899.79,8397889.159194645,1115353.081508183
0.0,0.0,0.0,0.0,9412988.448219748,2013-08-29,6385124.62,8251851.88,8858064.698849369,1618367.4957528012
0.0,0.0,0.0,0.0,9218341.412043104,2013-08-30,5499141.72,7247803.25,8654768.79534261,1379964.7068638504
0.0,0.0,0.0,0.0,9193734.791762734,2013-08-31,6810100.27,8325085.12,8629068.814493142,1410305.470518548
0.0,0.0,0.0,0.0,6993492.646605909,2013-09-01,6018993.92,6937336.62,6331062.00370679,584781.3767964728
0.0,0.0,0.0,0.0,2864795.9586355905,2013-09-02,5386759.65,5986639.99,2018912.484386228,-2509110.687561262
0.0,0.0,0.0,0.0,2421995.645672581,2013-09-03,4126941.12,3701795.41,1556436.9622046473,-3166947.1607249854
0.0,0.0,0.0,0.0,2573589.9286412788,2013-09-04,5401049.96,4808183.3,1714767.1239575986,-3052629.796585122
